company_id,position,profile_picture,description,tel_num,qualifications,gpa,start_date,end_date,is_active
569,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-610-9628,Information Science,2.27,2021/9/18,2022/9/18,False
872,Software Engineer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-591-1273,Information Science,2.17,2021/2/1,2021/2/1,False
1170,Network Administrator,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-441-3511,Information Systems,3.9,2021/4/5,2022/4/5,False
675,Data Analysts,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-663-9486,Information Science,2.27,2021/10/16,2021/10/16,True
701,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-009-1432,Information Systems,3.79,2021/2/19,2021/2/19,True
587,Front End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-832-9949,Information Science,3.37,2021/3/22,2022/3/22,False
554,Network Administrator,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-666-3297,Information Systems,2.0,2021/1/25,2022/1/25,True
1047,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-636-3781,Computer Engineering,2.45,2021/8/21,2021/8/21,False
1386,Network Administrator,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-257-7071,Cybersecurity,3.76,2021/5/7,2022/5/7,False
403,Front End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-381-4702,Systems & Network Administration,3.39,2021/4/4,2022/4/4,False
1349,Front End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-594-4513,Information Technology,3.85,2021/8/10,2021/8/10,False
989,Network Analyst,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-203-2626,Computer Engineering,3.04,2021/7/13,2021/7/13,True
601,Data Analysts,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-958-6614,Information Technology,2.67,2021/3/1,2022/3/1,True
1264,Front End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-052-7450,Information Systems,2.23,2021/6/22,2022/6/22,False
808,Back End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-217-2967,Information Science,2.01,2021/11/18,2021/11/18,True
1206,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-230-6089,Computer Engineering,3.55,2021/1/9,2022/1/9,False
625,Software Engineer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-792-6825,Cybersecurity,3.41,2021/1/16,2021/1/16,True
1308,Data Analysts,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-577-4194,Cybersecurity,2.62,2021/2/4,2022/2/4,False
708,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-439-0312,Information Systems,2.44,2021/2/21,2022/2/21,True
1140,Front End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-816-8836,Information Systems,2.97,2021/11/26,2021/11/26,True
723,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-738-6828,Cybersecurity,3.48,2021/5/24,2021/5/24,False
1470,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-048-4462,Computer Engineering,2.54,2021/4/27,2021/4/27,True
1086,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-393-4946,Systems & Network Administration,4.0,2021/12/25,2022/12/25,False
1275,Software Engineer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-137-5310,Systems & Network Administration,3.8,2021/4/13,2022/4/13,False
1441,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-469-0981,Systems & Network Administration,3.49,2021/3/13,2021/3/13,False
1380,Network Analyst,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-430-8279,Information Technology,2.23,2021/10/8,2022/10/8,True
362,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-059-8486,Computer Science,3.02,2021/11/27,2021/11/27,False
1401,Data Analysts,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-770-2985,Computer Engineering,2.78,2021/5/16,2022/5/16,True
787,Software Engineer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-907-0596,Systems & Network Administration,3.54,2021/11/14,2022/11/14,False
1447,Front End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-743-2076,Information Technology,3.11,2021/2/14,2021/2/14,False
416,Network Analyst,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-851-2500,Information Systems,2.58,2021/6/22,2021/6/22,False
496,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-992-6612,Computer Science,2.38,2021/11/25,2021/11/25,False
439,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-624-3746,Computer Engineering,3.39,2021/4/3,2022/4/3,False
1083,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-568-4521,Information Technology,3.23,2021/8/17,2022/8/17,True
1332,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-467-7154,Systems & Network Administration,2.81,2021/4/3,2021/4/3,True
628,Network Administrator,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-398-4172,Information Technology,3.29,2021/2/1,2022/2/1,False
1126,Network Analyst,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-888-3651,Information Systems,2.53,2021/10/27,2021/10/27,True
771,Network Administrator,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-530-3125,Information Technology,2.18,2021/9/8,2022/9/8,True
738,Network Administrator,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-929-9313,Systems & Network Administration,2.29,2021/4/17,2021/4/17,False
1247,Full Stack Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-201-1912,Information Technology,3.24,2021/11/1,2022/11/1,False
929,Full Stack Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-525-4404,Cybersecurity,3.3,2021/6/6,2022/6/6,False
1451,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-424-8909,Information Technology,2.68,2021/4/1,2021/4/1,False
1363,Front End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-347-2776,Computer Engineering,3.32,2021/6/14,2022/6/14,False
761,Network Administrator,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-349-7422,Information Science,3.6,2021/5/19,2022/5/19,True
919,Front End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-976-9654,Information Technology,2.11,2021/6/12,2022/6/12,True
1096,Network Administrator,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-240-8288,Computer Engineering,3.87,2021/11/19,2021/11/19,True
692,Software Engineer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-306-7166,Computer Science,3.74,2021/7/13,2021/7/13,True
710,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-635-4722,Computer Science,3.94,2021/3/4,2022/3/4,False
1446,Software Engineer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-361-0247,Information Technology,2.3,2021/9/1,2022/9/1,False
1081,Network Administrator,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-676-2928,Information Technology,3.37,2021/11/16,2022/11/16,False
537,Network Analyst,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-445-4009,Information Technology,2.66,2021/9/11,2022/9/11,False
1090,Software Engineer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-357-8121,Information Technology,2.23,2021/7/9,2022/7/9,False
1407,Software Engineer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-255-4125,Information Science,2.5,2021/5/3,2022/5/3,False
404,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-352-1889,Computer Engineering,2.55,2021/7/15,2022/7/15,True
363,Software Engineer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-493-7004,Information Science,3.15,2021/2/13,2022/2/13,True
1240,Network Administrator,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-427-2600,Computer Science,2.92,2021/2/19,2021/2/19,True
1459,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-805-0675,Computer Science,3.9,2021/6/9,2022/6/9,True
838,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-770-6859,Information Systems,2.48,2021/12/12,2021/12/12,False
1249,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-474-3534,Cybersecurity,3.4,2021/7/2,2021/7/2,True
847,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-153-6304,Information Science,3.89,2021/6/1,2021/6/1,False
542,Front End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-143-4920,Information Science,3.65,2021/4/4,2021/4/4,False
1387,Full Stack Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-548-2150,Computer Science,2.42,2021/9/24,2021/9/24,True
976,Data Analysts,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-539-4800,Cybersecurity,3.33,2021/9/5,2022/9/5,True
593,Network Administrator,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-495-3142,Computer Engineering,3.94,2021/8/15,2021/8/15,True
451,Back End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-773-1241,Information Systems,3.36,2021/12/1,2021/12/1,False
1115,Full Stack Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-038-3254,Information Systems,2.22,2021/11/15,2022/11/15,False
910,Software Engineer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-085-7364,Information Systems,3.11,2021/2/3,2021/2/3,True
719,Data Analysts,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-000-0626,Information Science,2.02,2021/7/3,2021/7/3,True
1128,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-819-6797,Information Science,2.79,2021/10/27,2022/10/27,False
1340,Network Administrator,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-037-2282,Information Technology,2.73,2021/9/10,2022/9/10,False
1023,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-457-0318,Systems & Network Administration,2.76,2021/10/14,2022/10/14,True
699,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-260-8412,Computer Engineering,2.2,2021/10/10,2021/10/10,True
1455,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-721-4487,Cybersecurity,2.54,2021/5/27,2022/5/27,True
415,Network Administrator,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-762-4111,Information Science,2.39,2021/10/25,2021/10/25,True
1209,Back End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-177-2123,Computer Science,2.33,2021/11/16,2022/11/16,True
379,Software Engineer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-132-2876,Information Science,2.0,2021/3/10,2022/3/10,False
1108,Data Analysts,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-295-3745,Information Technology,2.2,2021/6/9,2021/6/9,True
769,Data Analysts,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-449-3470,Information Science,2.66,2021/1/27,2022/1/27,True
741,Front End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-919-5932,Systems & Network Administration,3.67,2021/2/21,2021/2/21,True
428,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-854-7626,Cybersecurity,3.72,2021/4/18,2022/4/18,True
760,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-434-8255,Computer Science,2.96,2021/2/26,2021/2/26,True
590,Full Stack Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-389-0899,Information Systems,3.74,2021/11/25,2022/11/25,True
1164,Network Administrator,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-644-8864,Systems & Network Administration,2.77,2021/5/25,2021/5/25,True
425,Network Administrator,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-049-8759,Systems & Network Administration,3.71,2021/8/21,2022/8/21,True
1009,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-346-3814,Computer Science,3.69,2021/7/21,2022/7/21,True
473,Full Stack Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-752-5638,Computer Engineering,3.68,2021/6/25,2022/6/25,True
906,Full Stack Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-868-3643,Cybersecurity,3.28,2021/5/16,2021/5/16,False
1131,Network Administrator,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-554-1343,Computer Science,2.98,2021/5/27,2021/5/27,False
629,Software Engineer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-657-5982,Information Technology,2.06,2021/6/6,2022/6/6,True
1375,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-735-8574,Computer Engineering,3.05,2021/11/24,2021/11/24,False
1427,Back End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-691-6340,Cybersecurity,3.53,2021/11/15,2022/11/15,False
1273,Software Engineer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-091-7896,Systems & Network Administration,3.58,2021/10/13,2021/10/13,False
1404,Network Analyst,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-155-4176,Cybersecurity,2.81,2021/11/25,2021/11/25,False
336,Software Engineer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-398-5231,Information Systems,3.85,2021/7/26,2021/7/26,True
1143,Network Analyst,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-349-8626,Cybersecurity,3.12,2021/1/18,2022/1/18,False
764,Data Analysts,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-234-4085,Systems & Network Administration,3.53,2021/3/28,2021/3/28,False
1467,Software Engineer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-039-3203,Information Systems,2.5,2021/3/12,2022/3/12,False
866,Data Analysts,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-574-9573,Cybersecurity,2.32,2021/4/23,2021/4/23,True
1062,Data Analysts,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-734-6640,Systems & Network Administration,2.93,2021/8/9,2021/8/9,True
507,Network Administrator,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-958-7145,Systems & Network Administration,2.22,2021/5/4,2022/5/4,False
549,Software Engineer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-161-3454,Information Systems,3.05,2021/7/18,2021/7/18,True
338,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-158-8469,Computer Science,2.19,2021/7/20,2021/7/20,True
1223,Front End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-022-8406,Computer Science,3.54,2021/8/1,2021/8/1,False
1197,Network Analyst,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-157-4202,Computer Engineering,2.75,2021/5/21,2022/5/21,True
478,Full Stack Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-445-6163,Information Science,2.27,2021/6/19,2022/6/19,False
1229,Full Stack Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-139-1902,Computer Engineering,3.61,2021/11/15,2021/11/15,False
746,Software Engineer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-041-8579,Cybersecurity,2.43,2021/7/27,2021/7/27,True
372,Full Stack Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-795-6890,Information Science,3.32,2021/1/28,2022/1/28,False
1026,Data Analysts,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-787-8153,Cybersecurity,3.24,2021/10/28,2021/10/28,False
407,Network Administrator,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-664-2567,Information Systems,3.59,2021/3/15,2021/3/15,False
810,Software Engineer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-385-0273,Information Technology,2.28,2021/5/11,2022/5/11,True
1395,Data Analysts,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-970-8586,Information Systems,3.63,2021/8/6,2022/8/6,False
1391,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-455-3149,Information Systems,3.91,2021/2/12,2022/2/12,True
1046,Data Analysts,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-673-8608,Information Technology,2.19,2021/8/10,2022/8/10,True
990,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-443-0786,Computer Engineering,3.83,2021/12/28,2022/12/28,False
955,Data Analysts,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-068-0139,Computer Science,3.96,2021/10/28,2022/10/28,False
1118,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-707-8268,Information Technology,3.54,2021/6/22,2021/6/22,True
882,Full Stack Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-885-3425,Cybersecurity,2.5,2021/9/4,2021/9/4,False
1055,Full Stack Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-401-9922,Systems & Network Administration,2.73,2021/10/28,2021/10/28,False
779,Front End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-647-4903,Systems & Network Administration,3.74,2021/1/25,2021/1/25,True
575,Network Analyst,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-218-0020,Computer Engineering,2.98,2021/11/1,2021/11/1,False
996,Full Stack Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-891-8963,Information Systems,2.21,2021/4/12,2022/4/12,False
1173,Software Engineer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-442-5095,Systems & Network Administration,3.52,2021/3/20,2021/3/20,False
1028,Full Stack Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-208-5173,Information Systems,2.65,2021/9/22,2022/9/22,False
772,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-896-0924,Cybersecurity,3.22,2021/7/17,2021/7/17,False
1315,Data Analysts,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-142-0381,Cybersecurity,2.33,2021/7/21,2022/7/21,False
1326,Network Analyst,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-490-5199,Systems & Network Administration,3.41,2021/7/6,2022/7/6,True
736,Data Analysts,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-550-2323,Information Technology,2.64,2021/5/17,2022/5/17,False
1245,Front End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-632-9233,Information Systems,2.48,2021/1/14,2021/1/14,True
497,Data Analysts,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-317-7237,Systems & Network Administration,2.94,2021/9/1,2021/9/1,False
917,Data Analysts,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-967-6594,Computer Engineering,3.17,2021/12/1,2021/12/1,True
344,Software Engineer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-686-5759,Information Technology,3.9,2021/1/19,2022/1/19,True
899,Front End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-191-0400,Cybersecurity,3.25,2021/7/23,2022/7/23,False
1215,Network Analyst,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-538-7295,Systems & Network Administration,2.39,2021/12/17,2021/12/17,False
880,Full Stack Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-596-1954,Cybersecurity,3.48,2021/1/17,2022/1/17,False
862,Back End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-708-2795,Systems & Network Administration,3.81,2021/10/23,2021/10/23,True
394,Network Administrator,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-656-3770,Computer Science,2.25,2021/8/9,2022/8/9,True
870,Front End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-951-4140,Systems & Network Administration,2.93,2021/9/3,2022/9/3,True
1261,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-718-1442,Computer Science,3.43,2021/6/27,2022/6/27,False
1311,Network Administrator,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-441-7209,Information Science,2.05,2021/11/14,2021/11/14,True
1178,Full Stack Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-662-6051,Computer Engineering,3.9,2021/5/5,2021/5/5,True
922,Data Analysts,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-172-8493,Information Technology,3.87,2021/5/7,2022/5/7,False
985,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-686-5297,Information Technology,2.74,2021/5/18,2021/5/18,True
763,Front End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-911-0817,Information Technology,3.31,2021/11/9,2021/11/9,False
337,Front End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-364-8722,Computer Engineering,2.3,2021/8/8,2022/8/8,False
935,Full Stack Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-592-6999,Cybersecurity,3.3,2021/10/19,2022/10/19,False
360,Data Analysts,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-698-3846,Information Systems,2.89,2021/1/20,2021/1/20,False
555,Software Engineer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-207-5005,Computer Engineering,3.59,2021/2/12,2021/2/12,False
630,Front End Developer,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-931-9060,Computer Engineering,3.47,2021/3/7,2022/3/7,True
1052,Back End Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-186-4943,Information Science,3.12,2021/12/7,2021/12/7,True
934,Full Stack Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-368-5155,Information Systems,3.29,2021/2/12,2021/2/12,True
453,Software Engineer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-424-6192,Information Science,3.22,2021/11/3,2022/11/3,True
389,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-391-7703,Computer Engineering,3.63,2021/4/16,2022/4/16,True
423,Full Stack Developer,default.png,We are seeking to recruit a suitably qualified experienced professional to fill the position stated above. We are looking forward to working with you in our company. ,876-800-6575,Computer Engineering,3.54,2021/6/20,2022/6/20,False
479,Network Analyst,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-822-4679,Computer Engineering,3.17,2021/6/8,2021/6/8,False
757,Network Analyst,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-800-0653,Cybersecurity,2.64,2021/1/13,2022/1/13,True
979,Back End Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-908-9331,Cybersecurity,2.01,2021/1/6,2021/1/6,False
967,Back End Developer,default.png,"Expected to participate in the implementation of information systems policies, procedures, standards and guidelines across all divisions and subsidiaries. ",876-412-8803,Systems & Network Administration,2.73,2021/4/18,2021/4/18,False
651,Full Stack Developer,default.png,"We are looking for a hardworking individual, who is a quick learner and open to learn and grow with our company.",876-427-9806,Computer Engineering,2.16,2021/5/9,2021/5/9,False
1077,Network Administrator,default.png,Responsible for the development of detailed implementation plans for solutions to be deployed to the live environment. ,876-924-2303,Information Science,2.43,2021/8/20,2021/8/20,False
